geometry,repeat,nominal_level,method,covered,mean_halfwidth,max_halfwidth,mean_width_over_sigma,max_width_over_sigma,strict_inside_noise,extra_radius_required,mean_empirical_sampling_variance,mean_noise_only_variance,mean_pre_smoothing_empirical_contraction_variance,mean_pre_smoothing_noise_only_variance
circle,96,0.9,sampling_only,1,0.02784781504882262,0.03739225833610172,0.46413025081371034,0.6232043056016954,1,0.0,4.550277050201128e-05,3.380568279787155e-05,5.3542360561186997e-05,3.971402225374595e-05
circle,96,0.9,sampling_plus_direction_additive,1,0.03740479794643054,0.07835925709084521,0.6234132991071757,1.3059876181807535,1,0.0,4.550277050201128e-05,3.380568279787155e-05,5.3542360561186997e-05,3.971402225374595e-05
circle,96,0.9,sampling_plus_direction_rss,1,0.02958369904204781,0.05679169685038435,0.4930616507007969,0.9465282808397392,1,0.0,4.550277050201128e-05,3.380568279787155e-05,5.3542360561186997e-05,3.971402225374595e-05
circle,96,0.95,sampling_only,1,0.028894863265758866,0.03879816746575497,0.4815810544293144,0.6466361244292496,1,0.0,4.550277050201128e-05,3.380568279787155e-05,5.3542360561186997e-05,3.971402225374595e-05
circle,96,0.95,sampling_plus_direction_additive,1,0.03881117855209055,0.08130548178651976,0.6468529758681758,1.3550913631086627,1,0.0,4.550277050201128e-05,3.380568279787155e-05,5.3542360561186997e-05,3.971402225374595e-05
circle,96,0.95,sampling_plus_direction_rss,1,0.030696014650222054,0.05892700422799109,0.5116002441703675,0.9821167371331848,1,0.0,4.550277050201128e-05,3.380568279787155e-05,5.3542360561186997e-05,3.971402225374595e-05
circle,96,0.99,sampling_only,1,0.031201591207424197,0.041895493663685925,0.5200265201237366,0.6982582277280988,1,0.0,4.550277050201128e-05,3.380568279787155e-05,5.3542360561186997e-05,3.971402225374595e-05
circle,96,0.99,sampling_plus_direction_additive,1,0.04190954344801172,0.08779624192345309,0.6984923908001953,1.463270698724218,1,0.0,4.550277050201128e-05,3.380568279787155e-05,5.3542360561186997e-05,3.971402225374595e-05
circle,96,0.99,sampling_plus_direction_rss,1,0.03314653168642287,0.06363125099743044,0.5524421947737145,1.060520849957174,1,0.0,4.550277050201128e-05,3.380568279787155e-05,5.3542360561186997e-05,3.971402225374595e-05
circle,97,0.8,sampling_only,1,0.026950032103019567,0.04099862719722953,0.4491672017169928,0.6833104532871588,1,0.0,4.619149220186217e-05,3.344557195503873e-05,5.405630568703442e-05,3.949530881435674e-05
circle,97,0.8,sampling_plus_direction_additive,1,0.036224025337249846,0.09919766687374343,0.6037337556208308,1.6532944478957239,1,0.0,4.619149220186217e-05,3.344557195503873e-05,5.405630568703442e-05,3.949530881435674e-05
circle,97,0.8,sampling_plus_direction_rss,1,0.02872170526072109,0.07674010959871912,0.47869508767868485,1.2790018266453187,1,0.0,4.619149220186217e-05,3.344557195503873e-05,5.405630568703442e-05,3.949530881435674e-05
circle,97,0.9,sampling_only,1,0.028041656746459465,0.04265929727081681,0.46736094577432447,0.7109882878469469,1,0.0,4.619149220186217e-05,3.344557195503873e-05,5.405630568703442e-05,3.949530881435674e-05
circle,97,0.9,sampling_plus_direction_additive,1,0.03769129775427613,0.10321571840396732,0.6281882959046022,1.7202619733994553,1,0.0,4.619149220186217e-05,3.344557195503873e-05,5.405630568703442e-05,3.949530881435674e-05
circle,97,0.9,sampling_plus_direction_rss,1,0.02988509241901348,0.07984850644433382,0.49808487365022464,1.3308084407388971,1,0.0,4.619149220186217e-05,3.344557195503873e-05,5.405630568703442e-05,3.949530881435674e-05
circle,97,0.95,sampling_only,1,0.02909599320498748,0.0442632414605083,0.48493322008312467,0.7377206910084717,1,0.0,4.619149220186217e-05,3.344557195503873e-05,5.405630568703442e-05,3.949530881435674e-05
circle,97,0.95,sampling_plus_direction_additive,1,0.039108450447887425,0.10709651959878985,0.6518075074647904,1.7849419933131643,1,0.0,4.619149220186217e-05,3.344557195503873e-05,5.405630568703442e-05,3.949530881435674e-05
circle,97,0.95,sampling_plus_direction_rss,1,0.0310087400974918,0.08285072533120111,0.5168123349581967,1.3808454221866853,1,0.0,4.619149220186217e-05,3.344557195503873e-05,5.405630568703442e-05,3.949530881435674e-05
circle,97,0.99,sampling_only,1,0.03141877770474955,0.04779685416275731,0.5236462950791593,0.7966142360459552,1,0.0,4.619149220186217e-05,3.344557195503873e-05,5.405630568703442e-05,3.949530881435674e-05
circle,97,0.99,sampling_plus_direction_additive,1,0.04223054708401444,0.11564622381235465,0.7038424514002407,1.9274370635392442,1,0.0,4.619149220186217e-05,3.344557195503873e-05,5.405630568703442e-05,3.949530881435674e-05
circle,97,0.99,sampling_plus_direction_rss,1,0.0334842225581922,0.08946484498807437,0.5580703759698701,1.4910807498012397,1,0.0,4.619149220186217e-05,3.344557195503873e-05,5.405630568703442e-05,3.949530881435674e-05
circle,98,0.8,sampling_only,0,0.027145654096282744,0.03812478196489557,0.4524275682713791,0.6354130327482596,1,0.00014274889319337153,4.6902452347122574e-05,3.295485721409486e-05,5.463342916414438e-05,3.906262910128324e-05
circle,98,0.8,sampling_plus_direction_additive,1,0.036139889695804644,0.08445033724515588,0.6023314949300774,1.407505620752598,1,0.0,4.6902452347122574e-05,3.295485721409486e-05,5.463342916414438e-05,3.906262910128324e-05
circle,98,0.8,sampling_plus_direction_rss,1,0.028706991565383796,0.06076884357596831,0.4784498594230633,1.012814059599472,1,0.0,4.6902452347122574e-05,3.295485721409486e-05,5.463342916414438e-05,3.906262910128324e-05
circle,98,0.9,sampling_only,1,0.028245202507227958,0.03966904548783179,0.470753375120466,0.6611507581305298,1,0.0,4.6902452347122574e-05,3.295485721409486e-05,5.463342916414438e-05,3.906262910128324e-05
circle,98,0.9,sampling_plus_direction_additive,1,0.0376037541562377,0.0878710407504884,0.626729235937295,1.4645173458414735,1,0.0,4.6902452347122574e-05,3.295485721409486e-05,5.463342916414438e-05,3.906262910128324e-05
circle,98,0.9,sampling_plus_direction_rss,1,0.029869782738025236,0.06323031623571476,0.4978297123004206,1.0538386039285794,1,0.0,4.6902452347122574e-05,3.295485721409486e-05,5.463342916414438e-05,3.906262910128324e-05
circle,98,0.95,sampling_only,1,0.02930719206979677,0.04116055939198469,0.4884532011632795,0.6860093231997448,1,0.0,4.6902452347122574e-05,3.295485721409486e-05,5.463342916414438e-05,3.906262910128324e-05
circle,98,0.95,sampling_plus_direction_additive,1,0.03901761530370544,0.09117489839162932,0.6502935883950907,1.5195816398604887,1,0.0,4.6902452347122574e-05,3.295485721409486e-05,5.463342916414438e-05,3.906262910128324e-05
circle,98,0.95,sampling_plus_direction_rss,1,0.030992854788787248,0.06560770885179074,0.5165475798131208,1.0934618141965122,1,0.0,4.6902452347122574e-05,3.295485721409486e-05,5.463342916414438e-05,3.906262910128324e-05
circle,98,0.99,sampling_only,1,0.031646836947759036,0.04444647950763998,0.5274472824626506,0.7407746584606664,1,0.0,4.6902452347122574e-05,3.295485721409486e-05,5.463342916414438e-05,3.906262910128324e-05
circle,98,0.99,sampling_plus_direction_additive,1,0.04213246040992409,0.0984535514783078,0.7022076734987349,1.6408925246384634,1,0.0,4.6902452347122574e-05,3.295485721409486e-05,5.463342916414438e-05,3.906262910128324e-05
circle,98,0.99,sampling_plus_direction_rss,1,0.033467069097251945,0.07084528806457802,0.5577844849541991,1.1807548010763003,1,0.0,4.6902452347122574e-05,3.295485721409486e-05,5.463342916414438e-05,3.906262910128324e-05
circle,99,0.8,sampling_only,1,0.02676648644141305,0.042340940166731796,0.4461081073568842,0.7056823361121967,1,0.0,4.5491245869792965e-05,3.438540057946996e-05,5.314974072384467e-05,4.009988553464427e-05
circle,99,0.8,sampling_plus_direction_additive,1,0.03595878236274137,0.09565263251117564,0.5993130393790229,1.5942105418529275,1,0.0,4.5491245869792965e-05,3.438540057946996e-05,5.314974072384467e-05,4.009988553464427e-05
circle,99,0.8,sampling_plus_direction_rss,1,0.028400766421921863,0.06808003932748125,0.47334610703203106,1.1346673221246875,1,0.0,4.5491245869792965e-05,3.438540057946996e-05,5.314974072384467e-05,4.009988553464427e-05
circle,99,0.9,sampling_only,1,0.02785067647525248,0.04405598130418707,0.464177941254208,0.7342663550697845,1,0.0,4.5491245869792965e-05,3.438540057946996e-05,5.314974072384467e-05,4.009988553464427e-05
circle,99,0.9,sampling_plus_direction_additive,1,0.03741531097930145,0.09952709063649272,0.6235885163216909,1.6587848439415454,1,0.0,4.5491245869792965e-05,3.438540057946996e-05,5.314974072384467e-05,4.009988553464427e-05
circle,99,0.9,sampling_plus_direction_rss,1,0.02955115379067297,0.07083765565877718,0.49251922984454954,1.1806275943129532,1,0.0,4.5491245869792965e-05,3.438540057946996e-05,5.314974072384467e-05,4.009988553464427e-05
circle,99,0.95,sampling_only,1,0.028897832278778054,0.045712439327520435,0.48163053797963423,0.7618739887920073,1,0.0,4.5491245869792965e-05,3.438540057946996e-05,5.314974072384467e-05,4.009988553464427e-05
circle,99,0.95,sampling_plus_direction_additive,1,0.03882208686381197,0.10326920335180242,0.6470347810635328,1.7211533891967072,1,0.0,4.5491245869792965e-05,3.438540057946996e-05,5.314974072384467e-05,4.009988553464427e-05
circle,99,0.95,sampling_plus_direction_rss,1,0.030662245732022284,0.07350107614327234,0.5110374288670381,1.2250179357212057,1,0.0,4.5491245869792965e-05,3.438540057946996e-05,5.314974072384467e-05,4.009988553464427e-05
circle,99,0.99,sampling_only,1,0.031204797241993806,0.049361744053714754,0.5200799540332302,0.8226957342285792,1,0.0,4.5491245869792965e-05,3.438540057946996e-05,5.314974072384467e-05,4.009988553464427e-05
circle,99,0.99,sampling_plus_direction_additive,1,0.04192132258951395,0.11151336615313366,0.6986887098252325,1.8585561025522277,1,0.0,4.5491245869792965e-05,3.438540057946996e-05,5.314974072384467e-05,4.009988553464427e-05
circle,99,0.99,sampling_plus_direction_rss,1,0.033110066935872054,0.07936879680084245,0.5518344489312009,1.3228132800140409,1,0.0,4.5491245869792965e-05,3.438540057946996e-05,5.314974072384467e-05,4.009988553464427e-05
ellipse,0,0.8,sampling_only,1,0.02899471721670103,0.0425811609970717,0.48324528694501717,0.7096860166178618,1,0.0,5.3524560654195336e-05,3.640377207511862e-05,6.179240277547924e-05,4.327777512763569e-05
ellipse,0,0.8,sampling_plus_direction_additive,1,0.03988769750334681,0.10342666769123392,0.6647949583891135,1.7237777948538986,1,0.0,5.3524560654195336e-05,3.640377207511862e-05,6.179240277547924e-05,4.327777512763569e-05
ellipse,0,0.8,sampling_plus_direction_rss,1,0.03148356423341469,0.07899149993399354,0.5247260705569115,1.3165249988998924,1,0.0,5.3524560654195336e-05,3.640377207511862e-05,6.179240277547924e-05,4.327777512763569e-05
ellipse,0,0.9,sampling_only,1,0.03016916286197266,0.04430593240042292,0.5028193810328777,0.7384322066737155,1,0.0,5.3524560654195336e-05,3.640377207511862e-05,6.179240277547924e-05,4.327777512763569e-05
ellipse,0,0.9,sampling_plus_direction_additive,1,0.0415033688093506,0.10761601703260153,0.6917228134891766,1.7936002838766922,0,0.0,5.3524560654195336e-05,3.640377207511862e-05,6.179240277547924e-05,4.327777512763569e-05
ellipse,0,0.9,sampling_plus_direction_rss,1,0.032758821882427576,0.08219109048069896,0.5459803647071263,1.3698515080116493,1,0.0,5.3524560654195336e-05,3.640377207511862e-05,6.179240277547924e-05,4.327777512763569e-05
ellipse,0,0.95,sampling_only,1,0.03130349128686728,0.04597178831903734,0.5217248547811214,0.7661964719839557,1,0.0,5.3524560654195336e-05,3.640377207511862e-05,6.179240277547924e-05,4.327777512763569e-05
ellipse,0,0.95,sampling_plus_direction_additive,1,0.04306385131875003,0.11166226477412876,0.7177308553125005,1.8610377462354795,0,0.0,5.3524560654195336e-05,3.640377207511862e-05,6.179240277547924e-05,4.327777512763569e-05
ellipse,0,0.95,sampling_plus_direction_rss,1,0.03399051873120344,0.08528138803492306,0.5665086455200574,1.4213564672487178,1,0.0,5.3524560654195336e-05,3.640377207511862e-05,6.179240277547924e-05,4.327777512763569e-05
ellipse,0,0.99,sampling_only,1,0.0338025042553302,0.04964179733304477,0.56337507092217,0.8273632888840795,1,0.0,5.3524560654195336e-05,3.640377207511862e-05,6.179240277547924e-05,4.327777512763569e-05
ellipse,0,0.99,sampling_plus_direction_additive,1,0.046501714588738176,0.1205764604848019,0.7750285764789696,2.0096076747466984,0,0.0,5.3524560654195336e-05,3.640377207511862e-05,6.179240277547924e-05,4.327777512763569e-05
ellipse,0,0.99,sampling_plus_direction_rss,1,0.03670404184386963,0.09208955178620407,0.6117340307311605,1.534825863103401,1,0.0,5.3524560654195336e-05,3.640377207511862e-05,6.179240277547924e-05,4.327777512763569e-05
ellipse,0,0.8,full_algorithm_bootstrap,1,0.038404375456173576,0.038404375456173576,0.6400729242695596,0.6400729242695596,1,0.0,,,,
ellipse,0,0.9,full_algorithm_bootstrap,1,0.04293813581769675,0.04293813581769675,0.7156355969616126,0.7156355969616126,1,0.0,,,,
ellipse,0,0.95,full_algorithm_bootstrap,1,0.04817218779139624,0.04817218779139624,0.8028697965232706,0.8028697965232706,1,0.0,,,,
ellipse,0,0.99,full_algorithm_bootstrap,1,0.05679154138610395,0.05679154138610395,0.9465256897683991,0.9465256897683991,1,0.0,,,,
ellipse,1,0.8,sampling_only,1,0.028612421301420058,0.04020478410548657,0.476873688357001,0.6700797350914429,1,0.0,5.2193773459967935e-05,3.698602785164991e-05,6.167265775399161e-05,4.3641777611825725e-05
ellipse,1,0.8,sampling_plus_direction_additive,1,0.03861442602078753,0.07758044290506405,0.6435737670131255,1.2930073817510677,1,0.0,5.2193773459967935e-05,3.698602785164991e-05,6.167265775399161e-05,4.3641777611825725e-05
ellipse,1,0.8,sampling_plus_direction_rss,1,0.03044037239284258,0.054857719966233134,0.5073395398807097,0.9142953327705523,1,0.0,5.2193773459967935e-05,3.698602785164991e-05,6.167265775399161e-05,4.3641777611825725e-05
ellipse,1,0.9,sampling_only,1,0.029771381857820117,0.041833299164242756,0.49618969763033527,0.6972216527373792,1,0.0,5.2193773459967935e-05,3.698602785164991e-05,6.167265775399161e-05,4.3641777611825725e-05
ellipse,1,0.9,sampling_plus_direction_additive,1,0.04017852282317523,0.08072287787510112,0.6696420470529205,1.345381297918352,1,0.0,5.2193773459967935e-05,3.698602785164991e-05,6.167265775399161e-05,4.3641777611825725e-05
ellipse,1,0.9,sampling_plus_direction_rss,1,0.031673375030186066,0.05707975958270379,0.5278895838364345,0.9513293263783965,1,0.0,5.2193773459967935e-05,3.698602785164991e-05,6.167265775399161e-05,4.3641777611825725e-05
ellipse,1,0.95,sampling_only,1,0.030890754140180797,0.04340618670395417,0.5148459023363466,0.7234364450659029,1,0.0,5.2193773459967935e-05,3.698602785164991e-05,6.167265775399161e-05,4.3641777611825725e-05
ellipse,1,0.95,sampling_plus_direction_additive,1,0.04168919253307467,0.08375797219747097,0.6948198755512445,1.3959662032911828,1,0.0,5.2193773459967935e-05,3.698602785164991e-05,6.167265775399161e-05,4.3641777611825725e-05
ellipse,1,0.95,sampling_plus_direction_rss,1,0.032864260232187276,0.05922589781255915,0.5477376705364546,0.9870982968759859,1,0.0,5.2193773459967935e-05,3.698602785164991e-05,6.167265775399161e-05,4.3641777611825725e-05
ellipse,1,0.99,sampling_only,1,0.0333568175736323,0.04687137921205665,0.5559469595605383,0.7811896535342775,1,0.0,5.2193773459967935e-05,3.698602785164991e-05,6.167265775399161e-05,4.3641777611825725e-05
ellipse,1,0.99,sampling_plus_direction_additive,1,0.045017314365562014,0.09044451897321186,0.7502885727593669,1.507408649553531,1,0.0,5.2193773459967935e-05,3.698602785164991e-05,6.167265775399161e-05,4.3641777611825725e-05
ellipse,1,0.99,sampling_plus_direction_rss,1,0.035487872140729605,0.06395400578448167,0.5914645356788267,1.0659000964080279,1,0.0,5.2193773459967935e-05,3.698602785164991e-05,6.167265775399161e-05,4.3641777611825725e-05
ellipse,1,0.8,full_algorithm_bootstrap,1,0.036603685830090896,0.036603685830090896,0.610061430501515,0.610061430501515,1,0.0,,,,
ellipse,1,0.9,full_algorithm_bootstrap,1,0.041463948554638565,0.041463948554638565,0.6910658092439761,0.6910658092439761,1,0.0,,,,
ellipse,1,0.95,full_algorithm_bootstrap,1,0.043546597863857714,0.043546597863857714,0.7257766310642952,0.7257766310642952,1,0.0,,,,
ellipse,1,0.99,full_algorithm_bootstrap,1,0.052354768833124427,0.052354768833124427,0.8725794805520738,0.8725794805520738,1,0.0,,,,
ellipse,2,0.8,sampling_only,1,0.028239984645885605,0.04537937507563637,0.47066641076476007,0.7563229179272729,1,0.0,5.0631059154284915e-05,3.8705886657051534e-05,5.955931585094212e-05,4.498373111011772e-05
ellipse,2,0.8,sampling_plus_direction_additive,1,0.038396328613770014,0.09067692468482129,0.6399388102295003,1.5112820780803549,1,0.0,5.0631059154284915e-05,3.8705886657051534e-05,5.955931585094212e-05,4.498373111011772e-05
ellipse,2,0.8,sampling_plus_direction_rss,1,0.0301227028017739,0.06733980982465342,0.5020450466962316,1.1223301637442236,1,0.0,5.0631059154284915e-05,3.8705886657051534e-05,5.955931585094212e-05,4.498373111011772e-05
ellipse,2,0.9,sampling_only,1,0.02938385946770295,0.047217489551608254,0.48973099112838253,0.7869581591934709,1,0.0,5.0631059154284915e-05,3.8705886657051534e-05,5.955931585094212e-05,4.498373111011772e-05
ellipse,2,0.9,sampling_plus_direction_additive,1,0.03995159127068209,0.09434983925497516,0.6658598545113682,1.5724973209162527,1,0.0,5.0631059154284915e-05,3.8705886657051534e-05,5.955931585094212e-05,4.498373111011772e-05
ellipse,2,0.9,sampling_plus_direction_rss,1,0.03134283807210437,0.07006744278657898,0.5223806345350729,1.1677907131096497,1,0.0,5.0631059154284915e-05,3.8705886657051534e-05,5.955931585094212e-05,4.498373111011772e-05
ellipse,2,0.95,sampling_only,1,0.03048866132050269,0.04899281692133336,0.5081443553417115,0.8165469486888893,1,0.0,5.0631059154284915e-05,3.8705886657051534e-05,5.955931585094212e-05,4.498373111011772e-05
ellipse,2,0.95,sampling_plus_direction_additive,1,0.041453728595653376,0.09789729282671669,0.690895476594223,1.6316215471119448,1,0.0,5.0631059154284915e-05,3.8705886657051534e-05,5.955931585094212e-05,4.498373111011772e-05
ellipse,2,0.95,sampling_plus_direction_rss,1,0.03252129543615907,0.07270190408655346,0.5420215906026512,1.2116984014425576,1,0.0,5.0631059154284915e-05,3.8705886657051534e-05,5.955931585094212e-05,4.498373111011772e-05
ellipse,2,0.99,sampling_only,1,0.032922624974357946,0.05290399998158535,0.5487104162392992,0.8817333330264225,1,0.0,5.0631059154284915e-05,3.8705886657051534e-05,5.955931585094212e-05,4.498373111011772e-05
ellipse,2,0.99,sampling_plus_direction_additive,1,0.04476305292635959,0.10571260652797186,0.7460508821059932,1.7618767754661977,1,0.0,5.0631059154284915e-05,3.8705886657051534e-05,5.955931585094212e-05,4.498373111011772e-05
ellipse,2,0.99,sampling_plus_direction_rss,1,0.0351175278596099,0.07850582542808333,0.5852921309934983,1.3084304238013889,1,0.0,5.0631059154284915e-05,3.8705886657051534e-05,5.955931585094212e-05,4.498373111011772e-05
ellipse,3,0.8,sampling_only,1,0.028695976398786172,0.04027574067349113,0.4782662733131029,0.6712623445581855,1,0.0,5.247085961026552e-05,3.758940678574031e-05,6.174309626210889e-05,4.421022115259876e-05
ellipse,3,0.8,sampling_plus_direction_additive,1,0.039186338641444406,0.08618191245062701,0.6531056440240735,1.4363652075104503,1,0.0,5.247085961026552e-05,3.758940678574031e-05,6.174309626210889e-05,4.421022115259876e-05
ellipse,3,0.8,sampling_plus_direction_rss,1,0.030775110861216988,0.062035834362528464,0.5129185143536165,1.0339305727088077,1,0.0,5.247085961026552e-05,3.758940678574031e-05,6.174309626210889e-05,4.421022115259876e-05
ellipse,3,0.9,sampling_only,1,0.02985832139654872,0.04190712986382355,0.49763868994247873,0.6984521643970591,1,0.0,5.247085961026552e-05,3.758940678574031e-05,6.174309626210889e-05,4.421022115259876e-05
ellipse,3,0.9,sampling_plus_direction_additive,1,0.04077360105299416,0.08967275428303223,0.6795600175499027,1.4945459047172038,1,0.0,5.247085961026552e-05,3.758940678574031e-05,6.174309626210889e-05,4.421022115259876e-05
ellipse,3,0.9,sampling_plus_direction_rss,1,0.032021672249057984,0.06454862712313168,0.5336945374842997,1.0758104520521947,1,0.0,5.247085961026552e-05,3.758940678574031e-05,6.174309626210889e-05,4.421022115259876e-05
ellipse,3,0.95,sampling_only,1,0.0309809625130656,0.043482793359286454,0.51634937521776,0.7247132226547742,1,0.0,5.247085961026552e-05,3.758940678574031e-05,6.174309626210889e-05,4.421022115259876e-05
ellipse,3,0.95,sampling_plus_direction_additive,1,0.04230664507119668,0.09304435443604966,0.7051107511866113,1.5507392406008278,1,0.0,5.247085961026552e-05,3.758940678574031e-05,6.174309626210889e-05,4.421022115259876e-05
ellipse,3,0.95,sampling_plus_direction_rss,1,0.033225653055915245,0.06697558682594741,0.5537608842652542,1.116259780432457,1,0.0,5.247085961026552e-05,3.758940678574031e-05,6.174309626210889e-05,4.421022115259876e-05
ellipse,3,0.99,sampling_only,1,0.03345422744016639,0.046954101511915335,0.5575704573361066,0.7825683585319223,1,0.0,5.247085961026552e-05,3.758940678574031e-05,6.174309626210889e-05,4.421022115259876e-05
ellipse,3,0.99,sampling_plus_direction_additive,1,0.04568405922977113,0.10047224949884401,0.7614009871628522,1.6745374916474003,1,0.0,5.247085961026552e-05,3.758940678574031e-05,6.174309626210889e-05,4.421022115259876e-05
ellipse,3,0.99,sampling_plus_direction_rss,1,0.035878115591530736,0.072322366152082,0.597968593192179,1.2053727692013667,1,0.0,5.247085961026552e-05,3.758940678574031e-05,6.174309626210889e-05,4.421022115259876e-05
ellipse,4,0.8,sampling_only,1,0.028412836178555098,0.039977159204163316,0.473547269642585,0.6662859867360553,1,0.0,5.1468669968120196e-05,3.7630842987602924e-05,6.078615707982125e-05,4.417722236058776e-05
ellipse,4,0.8,sampling_plus_direction_additive,1,0.03873035336854299,0.15020675123305868,0.6455058894757165,2.5034458538843114,0,0.0,5.1468669968120196e-05,3.7630842987602924e-05,6.078615707982125e-05,4.417722236058776e-05
ellipse,4,0.8,sampling_plus_direction_rss,1,0.03041760569110409,0.1201826855248938,0.5069600948517349,2.00304475874823,0,0.0,5.1468669968120196e-05,3.7630842987602924e-05,6.078615707982125e-05,4.417722236058776e-05
ellipse,4,0.9,sampling_only,1,0.0295637124388864,0.04159645420148154,0.49272854064810667,0.693274236691359,1,0.0,5.1468669968120196e-05,3.7630842987602924e-05,6.078615707982125e-05,4.417722236058776e-05
ellipse,4,0.9,sampling_plus_direction_additive,1,0.04029914586662317,0.15629095145331307,0.6716524311103862,2.6048491908885514,0,0.0,5.1468669968120196e-05,3.7630842987602924e-05,6.078615707982125e-05,4.417722236058776e-05
ellipse,4,0.9,sampling_plus_direction_rss,1,0.03164968615171055,0.1250507458200451,0.5274947691951759,2.0841790970007517,0,0.0,5.1468669968120196e-05,3.7630842987602924e-05,6.078615707982125e-05,4.417722236058776e-05
ellipse,4,0.95,sampling_only,1,0.03067527657204667,0.04316043662258617,0.5112546095341112,0.7193406103764362,1,0.0,5.1468669968120196e-05,3.7630842987602924e-05,6.078615707982125e-05,4.417722236058776e-05
ellipse,4,0.95,sampling_plus_direction_additive,1,0.04181435087461842,0.16216732494098388,0.696905847910307,2.702788749016398,0,0.0,5.1468669968120196e-05,3.7630842987602924e-05,6.078615707982125e-05,4.417722236058776e-05
ellipse,4,0.95,sampling_plus_direction_rss,1,0.032839680677085044,0.12975252081416488,0.5473280112847507,2.1625420135694147,0,0.0,5.1468669968120196e-05,3.7630842987602924e-05,6.078615707982125e-05,4.417722236058776e-05
ellipse,4,0.99,sampling_only,1,0.033124138050858495,0.046606010467878434,0.5520689675143082,0.7767668411313072,1,0.0,5.1468669968120196e-05,3.7630842987602924e-05,6.078615707982125e-05,4.417722236058776e-05
ellipse,4,0.99,sampling_plus_direction_additive,1,0.045152464318449145,0.1751134287597127,0.7525410719741524,2.9185571459952118,0,0.0,5.1468669968120196e-05,3.7630842987602924e-05,6.078615707982125e-05,4.417722236058776e-05
ellipse,4,0.99,sampling_plus_direction_rss,1,0.03546133035635407,0.14011089359865314,0.5910221726059012,2.3351815599775523,0,0.0,5.1468669968120196e-05,3.7630842987602924e-05,6.078615707982125e-05,4.417722236058776e-05
ellipse,5,0.8,sampling_only,0,0.028225213871608475,0.041677104783591816,0.4704202311934746,0.6946184130598636,1,0.0012457403767069317,5.075681853216063e-05,3.823956491225368e-05,5.7304145817091426e-05,4.451929832426892e-05
ellipse,5,0.8,sampling_plus_direction_additive,1,0.03857416617724853,0.22266798559436637,0.6429027696208088,3.7111330932394395,0,0.0,5.075681853216063e-05,3.823956491225368e-05,5.7304145817091426e-05,4.451929832426892e-05
ellipse,5,0.8,sampling_plus_direction_rss,1,0.030335023981527546,0.19122385664961353,0.5055837330254591,3.1870642774935587,0,0.0,5.075681853216063e-05,3.823956491225368e-05,5.7304145817091426e-05,4.451929832426892e-05
ellipse,5,0.9,sampling_only,0,0.029368490395763617,0.043365256934026486,0.4894748399293936,0.7227542822337748,1,7.65437072760139e-05,5.075681853216063e-05,3.823956491225368e-05,5.7304145817091426e-05,4.451929832426892e-05
ellipse,5,0.9,sampling_plus_direction_additive,1,0.04013663223436735,0.23168726466055709,0.6689438705727891,3.861454411009285,0,0.0,5.075681853216063e-05,3.823956491225368e-05,5.7304145817091426e-05,4.451929832426892e-05
ellipse,5,0.9,sampling_plus_direction_rss,1,0.031563759428334885,0.19896947541304905,0.5260626571389148,3.3161579235508176,0,0.0,5.075681853216063e-05,3.823956491225368e-05,5.7304145817091426e-05,4.451929832426892e-05
ellipse,5,0.95,sampling_only,1,0.03047271438781048,0.044995744455943384,0.5078785731301747,0.7499290742657231,1,0.0,5.075681853216063e-05,3.823956491225368e-05,5.7304145817091426e-05,4.451929832426892e-05
ellipse,5,0.95,sampling_plus_direction_additive,1,0.04164572690269743,0.24039845930632625,0.6940954483782905,4.006640988438771,0,0.0,5.075681853216063e-05,3.823956491225368e-05,5.7304145817091426e-05,4.451929832426892e-05
ellipse,5,0.95,sampling_plus_direction_rss,1,0.032750523200332865,0.20645051599345832,0.5458420533388811,3.440841933224305,0,0.0,5.075681853216063e-05,3.823956491225368e-05,5.7304145817091426e-05,4.451929832426892e-05
ellipse,5,0.99,sampling_only,1,0.032905404969878316,0.04858783416538162,0.5484234161646386,0.8097972360896937,1,0.0,5.075681853216063e-05,3.823956491225368e-05,5.7304145817091426e-05,4.451929832426892e-05
ellipse,5,0.99,sampling_plus_direction_additive,1,0.044970378797183304,0.2595898926803106,0.7495063132863884,4.326498211338509,0,0.0,5.075681853216063e-05,3.823956491225368e-05,5.7304145817091426e-05,4.451929832426892e-05
ellipse,5,0.99,sampling_plus_direction_rss,1,0.03536505528084598,0.22293182512557916,0.5894175880140996,3.715530418759653,0,0.0,5.075681853216063e-05,3.823956491225368e-05,5.7304145817091426e-05,4.451929832426892e-05
ellipse,6,0.8,sampling_only,1,0.028827099153646327,0.046663412203278305,0.4804516525607721,0.7777235367213051,1,0.0,5.296128108172076e-05,3.76939248745987e-05,6.178416151479861e-05,4.42660204364132e-05
ellipse,6,0.8,sampling_plus_direction_additive,1,0.038989055961464764,0.14763371842182776,0.6498175993577461,2.4605619736971294,0,0.0,5.296128108172076e-05,3.76939248745987e-05,6.178416151479861e-05,4.42660204364132e-05
ellipse,6,0.8,sampling_plus_direction_rss,1,0.030729912121919483,0.1205546990265132,0.5121652020319915,2.00924498377522,0,0.0,5.296128108172076e-05,3.76939248745987e-05,6.178416151479861e-05,4.42660204364132e-05
